% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=795636, Mon May  4 20:58:08 2020, <python>{}</python>
58 928 6.804645615446273 1.3396165826137245 0.5625 7.5000000000000000e-01 0.9375 2.0625   
59 944 6.865767095062276 1.3474969718254086 0.5625 7.5000000000000000e-01 0.9375 4.5625   
60 960 6.901320385167017 1.3545288537056295 0.5625 7.5000000000000000e-01 0.875 5.875   
61 976 6.88465588697504 1.3612840755213298 0.5625 6.8750000000000000e-01 1.0 2.6875   
62 992 6.816137532181536 1.3688807386607988 0.5625 6.8750000000000000e-01 1.125 5.75   
63 1008 6.772896355625268 1.3718052763282869 0.5625 6.8750000000000000e-01 0.9375 5.75   
64 1024 6.730622537049326 1.3745580698556439 0.5625 7.5000000000000000e-01 0.875 3.6875   
65 1040 6.674814784860375 1.376910331559757 0.5625 7.5000000000000000e-01 1.0625 5.75   
66 1056 6.660948098816238 1.3809067847963568 0.5625 6.2500000000000000e-01 0.9375 5.75   
67 1072 6.680368671382149 1.3891798096876924 0.5625 7.5000000000000000e-01 0.875 3.8125   
68 1088 6.741894098040117 1.393283059707688 0.5625 6.2500000000000000e-01 0.875 2.1875   
69 1104 6.7309468540184 1.398214860755708 0.5625 7.5000000000000000e-01 0.8125 1.25   
70 1120 6.714123319292886 1.4017732414326454 0.5625 7.5000000000000000e-01 0.9375 3.5   
71 1136 6.716192436663392 1.410016457992717 0.5625 7.5000000000000000e-01 1.0 2.125   
72 1152 6.688386596655255 1.4139674154528261 0.5625 7.5000000000000000e-01 0.9375 3.75   
73 1168 6.666755687590089 1.4192388323717366 0.5625 7.5000000000000000e-01 1.0 1.75   
74 1184 6.607508723383695 1.4245152880785186 0.5625 7.5000000000000000e-01 0.9375 1.3125   
75 1200 6.5353639817455536 1.4278354831601991 0.5625 7.5000000000000000e-01 0.875 1.4375   
76 1216 6.507387883253948 1.4285422087833468 0.5625 6.8750000000000000e-01 0.75 1.5   
77 1232 6.4417528964468715 1.4328916462636945 0.5625 7.5000000000000000e-01 0.875 1.5   
78 1248 6.408005875054712 1.436501313842229 0.5625 6.2500000000000000e-01 0.9375 3.75   
79 1264 6.376858473834261 1.4397028598553712 0.5625 6.2500000000000000e-01 0.8125 3.5   
80 1280 6.344367195241474 1.443524473098124 0.5625 6.8750000000000000e-01 1.0625 3.0625   
81 1296 6.3387704960843205 1.4470384527751212 0.5625 6.8750000000000000e-01 1.0 3.4375   
82 1312 6.377568587001961 1.448216636392379 0.5625 6.2500000000000000e-01 1.1875 5.75   
83 1328 6.365988928376336 1.4510240093035662 0.5625 6.8750000000000000e-01 0.875 1.375   
84 1344 6.3921017576190655 1.4548158044343884 0.5625 6.8750000000000000e-01 0.875 5.8125   
85 1360 6.368221842864663 1.458335857402605 0.5625 6.8750000000000000e-01 0.9375 4.5625   
86 1376 6.370197875385878 1.4595686253270175 0.5625 6.8750000000000000e-01 1.0625 3.4375   
87 1392 6.343114061343897 1.4654600217958331 0.5625 6.8750000000000000e-01 1.4375 5.75   
88 1408 6.32920582042834 1.4679055574830429 0.5625 6.2500000000000000e-01 1.0 5.8125   
89 1424 6.30498516503366 1.4747873440809094 0.5625 7.5000000000000000e-01 0.9375 3.3125   
90 1440 6.261445547234363 1.4790909507279073 0.5625 6.8750000000000000e-01 0.9375 1.5625   
91 1456 6.259096623437762 1.4832921460784128 0.5625 6.8750000000000000e-01 0.875 3.25   
92 1472 6.308365039508819 1.490732475534198 0.5625 6.2500000000000000e-01 0.8125 5.75   
93 1488 6.393038149325937 1.4954531572506293 0.5625 6.8750000000000000e-01 1.0 6.625   
94 1504 6.437517799263118 1.5033252788047649 0.5625 6.8750000000000000e-01 0.9375 1.5625   
95 1520 6.456581466742426 1.5110242959024394 0.5625 7.5000000000000000e-01 0.9375 1.4375   
96 1536 6.4652677390528135 1.5147736887885623 0.5625 6.8750000000000000e-01 0.8125 1.625   
97 1552 6.467384752800498 1.5224132253377638 0.5625 6.8750000000000000e-01 0.875 3.1875   
98 1568 6.476520179487723 1.5285503314127389 0.5625 6.2500000000000000e-01 0.875 5.8125   
99 1584 6.445344857544656 1.5376836629462527 0.5625 6.2500000000000000e-01 0.875 2.125   
100 1600 6.418775278993282 1.544122731295808 0.5625 6.2500000000000000e-01 0.75 1.0625   
101 1616 6.396832013271346 1.5519210513345634 0.5625 6.8750000000000000e-01 1.0 3.3125   
102 1632 6.365151814034112 1.5556657762155859 0.5625 6.8750000000000000e-01 0.875 6.625   
103 1648 6.318664297012168 1.5554724591260634 0.5625 6.8750000000000000e-01 0.875 5.75   
104 1664 6.272886919192969 1.5614275841125578 0.5625 6.8750000000000000e-01 0.875 1.5   
105 1680 6.251997322132806 1.5695998218128642 0.5625 6.8750000000000000e-01 0.8125 2.125   
106 1696 6.229410989017123 1.5800458038623033 0.5625 6.8750000000000000e-01 0.8125 1.5625   
107 1712 6.217978911438608 1.585569729169758 0.5625 6.2500000000000000e-01 0.9375 3.625   
108 1728 6.162037185036485 1.5938202851229086 0.5625 6.2500000000000000e-01 0.875 3.4375   
109 1744 6.12589963818077 1.6057297416928185 0.5625 6.2500000000000000e-01 0.75 2.1875   
110 1760 6.1120856352374595 1.6100607159717548 0.5625 6.2500000000000000e-01 1.0 2.1875   
111 1776 6.153599411811302 1.6141942079003808 0.5625 6.2500000000000000e-01 1.0625 2.0625   
112 1792 6.189155122703176 1.6201675090281862 0.5625 6.2500000000000000e-01 1.0 3.0625   
113 1808 6.244626651112978 1.6227636890031067 0.5625 6.2500000000000000e-01 0.75 3.0   
114 1824 6.316946599820518 1.621450825116461 0.5625 6.2500000000000000e-01 0.875 3.8125   
115 1840 6.39859384622672 1.6272920253912655 0.5625 6.2500000000000000e-01 1.0 4.3125   
116 1856 6.517760267188898 1.6305655452993149 0.5625 6.2500000000000000e-01 0.875 2.375   
117 1872 6.597326321620518 1.6398021411192238 0.5625 6.2500000000000000e-01 1.0 1.1875   
118 1888 6.706357150140718 1.644202000337052 0.5625 6.8750000000000000e-01 0.875 3.3125   
119 1904 6.783239911422913 1.6505775499362434 0.5625 6.2500000000000000e-01 0.75 1.125   
120 1920 6.816423920768259 1.655060641062107 0.5625 6.2500000000000000e-01 0.75 3.4375   
121 1936 6.835123040426771 1.6574900002631898 0.5625 6.2500000000000000e-01 0.8125 3.0625   
122 1952 6.849149534232095 1.6625009584782524 0.5625 6.2500000000000000e-01 0.75 3.25   
123 1968 6.862719610269313 1.6645013279687437 0.5625 6.8750000000000000e-01 1.0 3.25   
124 1984 6.874475255990142 1.6672080005871164 0.5625 6.2500000000000000e-01 1.0 3.0625   
125 2000 6.870314096602875 1.6710994952528853 0.5625 6.2500000000000000e-01 1.125 3.0   
126 2016 6.897724673639987 1.6735462703263073 0.5625 6.2500000000000000e-01 0.75 3.0625   
127 2032 6.927358629766703 1.6792896443692116 0.5625 6.2500000000000000e-01 0.75 3.0625   
128 2048 6.935677944970248 1.6826836550267772 0.5625 6.2500000000000000e-01 1.0 3.0625   
129 2064 6.952489608852189 1.6847292535784115 0.5625 6.2500000000000000e-01 1.0 1.5   
130 2080 6.97484123868493 1.688566630117935 0.5625 5.6250000000000000e-01 0.8125 3.0625   
131 2096 6.956865193847209 1.6896345634246632 0.5625 6.2500000000000000e-01 0.9375 3.0625   
132 2112 6.953003234436791 1.6920484998611045 0.5625 6.2500000000000000e-01 0.8125 3.6875   
133 2128 7.003576663319192 1.6966930321435323 0.5625 6.2500000000000000e-01 1.0 3.25   
134 2144 7.082235706009431 1.7004624292090127 0.5625 6.2500000000000000e-01 1.0 3.875   
135 2160 7.130158698747867 1.7031362582923617 0.5625 6.2500000000000000e-01 1.0 2.625   
136 2176 7.178905423659187 1.7067572266911202 0.5625 6.2500000000000000e-01 1.0 3.375   
137 2192 7.20953914091197 1.7104208275345119 0.5625 6.2500000000000000e-01 1.0 2.1875   
138 2208 7.278168313976308 1.712866721829131 0.5625 6.2500000000000000e-01 1.0 2.1875   
139 2224 7.302641652722379 1.7194885248965945 0.5625 6.2500000000000000e-01 0.9375 1.1875   
140 2240 7.298168996347493 1.7221746013683044 0.5625 6.2500000000000000e-01 0.8125 1.375   
141 2256 7.240771551984162 1.7260672465932592 0.5625 6.2500000000000000e-01 1.0 3.125   
142 2272 7.176510715141459 1.729291907110863 0.5625 6.2500000000000000e-01 0.875 3.0625   
143 2288 7.132470750625729 1.7306449743174113 0.5625 6.2500000000000000e-01 0.9375 1.1875   
144 2304 7.055277327753981 1.730425425289101 0.5625 6.2500000000000000e-01 1.0 3.125   
145 2320 6.978144624159881 1.736669211219016 0.5625 6.8750000000000000e-01 0.75 2.125   
146 2336 6.9285336441707575 1.7383013204716375 0.5625 6.2500000000000000e-01 0.75 2.125   
147 2352 6.869139210059187 1.7400058226539499 0.5625 6.2500000000000000e-01 0.8125 5.75   
148 2368 6.844897195392971 1.741161429742639 0.5625 6.2500000000000000e-01 0.75 1.125   
149 2384 6.790688050855045 1.7427205212936585 0.5625 6.2500000000000000e-01 0.75 2.25   
150 2400 6.694033517234849 1.7437114446229547 0.5625 6.2500000000000000e-01 0.75 2.1875   
151 2416 6.612176026299248 1.7425809922539204 0.5625 6.2500000000000000e-01 0.875 2.0625   
152 2432 6.53698127928624 1.743414158506532 0.5625 6.2500000000000000e-01 0.75 1.0625   
153 2448 6.463647319134447 1.746538547580863 0.5625 6.8750000000000000e-01 1.0 2.1875   
154 2464 6.4497135884730445 1.7508699584681884 0.5625 6.8750000000000000e-01 1.0 2.1875   
155 2480 6.420690743869688 1.7551313640620563 0.5625 6.8750000000000000e-01 0.9375 3.1875   
156 2496 6.449368531520226 1.7558990327494213 0.5625 6.2500000000000000e-01 0.75 2.0625   
157 2512 6.464931080577215 1.7567562975716025 0.5625 6.8750000000000000e-01 0.75 1.25   
158 2528 6.483308067489712 1.7571437488217803 0.5625 6.2500000000000000e-01 0.8125 2.0625   
159 2544 6.484485805240685 1.7591723777427566 0.5625 6.2500000000000000e-01 0.875 5.75   
160 2560 6.529250722687315 1.7593067335726704 0.5625 6.2500000000000000e-01 0.75 2.125   
161 2576 6.590067629775464 1.7607027484077016 0.5625 6.2500000000000000e-01 0.8125 3.3125   
162 2592 6.660726860906609 1.7627350581743204 0.5625 6.2500000000000000e-01 0.875 3.0625   
163 2608 6.717945364216862 1.7658411835649148 0.5625 6.2500000000000000e-01 0.75 2.875   
164 2624 6.776045036977807 1.7666438624487368 0.5625 6.2500000000000000e-01 2.0625 3.4375   
165 2640 6.768665978281749 1.7651348875989403 0.5625 6.2500000000000000e-01 1.1875 4.0625   
166 2656 6.750267164127429 1.7671248764066367 0.5625 5.6250000000000000e-01 0.9375 3.9375   
167 2672 6.737007172369104 1.7712317245117455 0.5625 5.6250000000000000e-01 0.9375 3.0625   
168 2688 6.7620708933322415 1.7721776501803805 0.5625 6.2500000000000000e-01 1.625 3.25   
169 2704 6.810462417210186 1.7720006831037307 0.5625 5.6250000000000000e-01 1.0625 3.1875   
170 2720 6.7667905528127115 1.7701358938090417 0.5625 6.2500000000000000e-01 0.75 3.1875   
171 2736 6.720942781288041 1.7689582599494484 0.5625 6.2500000000000000e-01 0.75 2.0625   
172 2752 6.642646241624122 1.7680779135835158 0.5625 6.2500000000000000e-01 0.9375 3.375   
173 2768 6.65329834165266 1.7664582457969324 0.5625 6.2500000000000000e-01 1.0 3.25   
174 2784 6.6082185476206075 1.7677133487557217 0.5625 6.8750000000000000e-01 0.9375 3.0625   
175 2800 6.5552974010120835 1.7734789747498174 0.5625 6.2500000000000000e-01 0.75 3.6875   
176 2816 6.522978125316012 1.7787534991341722 0.5625 6.2500000000000000e-01 0.75 3.6875   
177 2832 6.4317396152776345 1.7796008499492428 0.5625 6.2500000000000000e-01 0.875 3.5   
178 2848 6.346228433032358 1.7838839057615739 0.5625 6.2500000000000000e-01 0.75 1.4375   
179 2864 6.28377404578873 1.78311395165824 0.5625 6.2500000000000000e-01 0.8125 3.375   
180 2880 6.2257223332610385 1.7835526395835188 0.5625 6.2500000000000000e-01 0.8125 1.4375   
181 2896 6.2079024898044946 1.787758309019758 0.5625 6.2500000000000000e-01 0.75 2.3125   
182 2912 6.222516858565035 1.7947518023978184 0.5625 6.2500000000000000e-01 0.875 1.1875   
183 2928 6.215721011211968 1.7978314739562598 0.5625 6.2500000000000000e-01 0.8125 1.25   
184 2944 6.164816865867963 1.8011324175453804 0.5625 6.2500000000000000e-01 0.8125 1.125   
185 2960 6.137635908610178 1.8003100982610378 0.5625 6.2500000000000000e-01 0.75 1.1875   
186 2976 6.098864745106024 1.8033399132786163 0.5625 6.2500000000000000e-01 0.8125 2.4375   
187 2992 6.071158536636121 1.80720236868674 0.5625 6.2500000000000000e-01 0.75 1.375   
188 3008 6.057290681190863 1.8088791629749768 0.5625 6.2500000000000000e-01 0.625 1.1875   
189 3024 6.050337892283967 1.8066215624820452 0.5625 6.2500000000000000e-01 0.8125 4.0   
190 3040 6.088817595975134 1.8102279293909451 0.5625 6.2500000000000000e-01 0.75 2.4375   
191 3056 6.069010969641364 1.8119280470872308 0.5625 6.2500000000000000e-01 0.75 1.25   
192 3072 6.0654609165768 1.8158791281611568 0.5625 6.2500000000000000e-01 0.8125 1.1875   
193 3088 6.053302882982071 1.8191562522612221 0.5625 6.2500000000000000e-01 0.75 1.125   
194 3104 6.0038449155706255 1.8195287804841735 0.5625 6.2500000000000000e-01 0.75 2.4375   
195 3120 5.957393396351165 1.822783984167265 0.5625 6.2500000000000000e-01 0.75 1.125   
196 3136 5.927591970591848 1.824917151178681 0.5625 6.2500000000000000e-01 0.75 1.0625   
197 3152 5.9336774980803915 1.828966072838823 0.5625 6.2500000000000000e-01 1.0 1.1875   
198 3168 5.946516487416467 1.8310744297063977 0.5625 6.2500000000000000e-01 0.625 1.0   
199 3184 5.933260476011862 1.8343433573334882 0.5625 6.2500000000000000e-01 0.625 1.125   
200 3200 5.915070918014146 1.8344353432884792 0.5625 6.2500000000000000e-01 0.625 1.0   
201 3216 5.896071609107887 1.8360823219895352 0.5625 6.2500000000000000e-01 0.75 1.75   
202 3232 5.871865880071231 1.8428293024457678 0.5625 6.2500000000000000e-01 0.625 1.1875   
203 3248 5.828411880823422 1.8460423506332755 0.5625 6.2500000000000000e-01 0.75 1.0625   
204 3264 5.799517161093452 1.8498188452808066 0.5625 6.2500000000000000e-01 0.75 1.0   
205 3280 5.727985516974365 1.853485390563124 0.5625 6.2500000000000000e-01 0.75 1.125   
206 3296 5.676248230043581 1.8591057714586587 0.5625 6.2500000000000000e-01 0.625 1.0   
207 3312 5.634999245329827 1.8624101852839088 0.5625 6.2500000000000000e-01 1.0 1.25   
208 3328 5.576746589462738 1.8707878969862395 0.5625 6.2500000000000000e-01 0.75 0.8125   
209 3344 5.535973250468842 1.8756580068384445 0.5625 6.2500000000000000e-01 0.625 1.125   
210 3360 5.507825411058781 1.880036971163782 0.5625 6.2500000000000000e-01 0.625 1.125   
211 3376 5.467238404407112 1.888522895601648 0.5625 6.2500000000000000e-01 0.625 1.0   
212 3392 5.392361491261879 1.8973101154687317 0.5625 6.2500000000000000e-01 0.625 1.1875   
213 3408 5.3194010502578735 1.906258174035581 0.5625 6.2500000000000000e-01 0.625 1.125   
214 3424 5.215578456536859 1.9105804036468543 0.5625 6.2500000000000000e-01 0.625 1.125   
215 3440 5.115727355499838 1.9187333869109873 0.5625 6.2500000000000000e-01 0.625 0.8125   
216 3456 5.0161574844831875 1.9237803751668336 0.5625 6.2500000000000000e-01 0.75 1.1875   
217 3472 4.941264346925226 1.9334186646123244 0.5625 6.2500000000000000e-01 0.625 1.0625   
218 3488 4.876261490956255 1.941127276146167 0.5625 6.2500000000000000e-01 0.625 1.0   
219 3504 4.846306369310052 1.9479537447376822 0.5625 6.2500000000000000e-01 0.625 1.0   
220 3520 4.832918360656205 1.953825326570754 0.5625 6.2500000000000000e-01 0.625 1.0   
221 3536 4.861922501462955 1.9617460558312965 0.5625 6.2500000000000000e-01 0.8125 1.0   
222 3552 4.8796306020249425 1.968560019843173 0.5625 6.2500000000000000e-01 0.625 1.0   
223 3568 4.894954649105039 1.9714851746403228 0.5625 6.2500000000000000e-01 0.625 1.0   
224 3584 4.888509709345723 1.976099887015408 0.5625 6.2500000000000000e-01 0.625 1.6875   
225 3600 4.915625705438608 1.9796739960589076 0.5625 6.2500000000000000e-01 0.625 1.0   
226 3616 4.886046238976388 1.981290362469091 0.5625 6.2500000000000000e-01 0.625 1.5625   
227 3632 4.814688115858206 1.9920326847288272 0.5625 6.2500000000000000e-01 0.75 1.0625   
228 3648 4.7625455582185445 1.9942634852121375 0.5625 6.2500000000000000e-01 0.625 1.0   
229 3664 4.715186096956934 1.9980635159538997 0.5625 6.2500000000000000e-01 0.75 1.0   
230 3680 4.730740001661786 2.0003690283803426 0.5625 6.2500000000000000e-01 0.625 2.5625   
231 3696 4.70126887662377 2.002096895596556 0.5625 6.2500000000000000e-01 0.625 1.0   
232 3712 4.6929906629898 2.0043945895577404 0.5625 6.2500000000000000e-01 0.625 0.8125   
233 3728 4.667315093046173 2.001898078933325 0.5625 6.2500000000000000e-01 0.625 1.0   
234 3744 4.642958946191089 2.0081758355129264 0.5625 6.2500000000000000e-01 0.625 0.875   
235 3760 4.588486584734621 2.007897369555944 0.5625 6.2500000000000000e-01 0.625 1.0625   
236 3776 4.539512636428738 2.0118098772645387 0.5625 6.2500000000000000e-01 0.625 1.0625   
237 3792 4.490300915539495 2.0127370719542093 0.5625 6.2500000000000000e-01 0.625 0.875   
238 3808 4.45009367538373 2.013944071530969 0.5625 6.2500000000000000e-01 0.625 0.875   
239 3824 4.438148366739353 2.0150253516257215 0.5625 6.2500000000000000e-01 0.625 1.0   
240 3840 4.467539726081841 2.0165387967353814 0.5625 6.2500000000000000e-01 0.625 1.0   
241 3856 4.495933683339644 2.018135775699625 0.5625 6.2500000000000000e-01 0.625 1.0   
242 3872 4.533155081528412 2.0221911647345414 0.5625 6.2500000000000000e-01 0.625 1.0   
243 3888 4.558324099440688 2.0230501478443284 0.5625 6.2500000000000000e-01 0.625 1.0   
244 3904 4.562113065727172 2.0239361544594288 0.5625 6.2500000000000000e-01 0.625 1.0   
245 3920 4.548322686248211 2.0274083446104667 0.5625 6.2500000000000000e-01 0.625 1.125   
246 3936 4.54181689017904 2.0302788076927736 0.5625 6.2500000000000000e-01 0.625 1.0   
247 3952 4.505848698393167 2.0372585002861867 0.5625 6.2500000000000000e-01 0.625 1.0   
248 3968 4.46926990608056 2.035056709145271 0.5625 6.2500000000000000e-01 0.625 1.1875   
249 3984 4.444625091719158 2.0420282535125565 0.5625 6.2500000000000000e-01 0.625 1.0   
250 4000 4.415552745648239 2.0408704950309677 0.5625 6.2500000000000000e-01 0.625 1.0   
251 4016 4.399461591115179 2.0434379219096894 0.5625 6.2500000000000000e-01 0.625 1.1875   
252 4032 4.370054115101429 2.053040304206889 0.5625 6.2500000000000000e-01 0.625 0.6875   
253 4048 4.359001004818274 2.056156106373998 0.5625 6.2500000000000000e-01 0.625 1.0625   
254 4064 4.331208904543169 2.065270160766141 0.5625 6.2500000000000000e-01 0.625 0.875   
255 4080 4.291026564435978 2.065871719017154 0.5625 6.2500000000000000e-01 0.625 1.0   
256 4096 4.269742325972411 2.0650895428525695 0.5625 6.2500000000000000e-01 0.625 0.8125   
257 4112 4.249687583686059 2.0638387093588424 0.5625 6.2500000000000000e-01 0.625 0.875   
258 4128 4.215257100144226 2.064942173785302 0.5625 6.2500000000000000e-01 0.625 1.125   
259 4144 4.178188658882179 2.067819220131511 0.5625 6.2500000000000000e-01 0.625 0.875   
260 4160 4.145237841599802 2.072663286573514 0.5625 6.2500000000000000e-01 0.625 1.0   
261 4176 4.0875095622780995 2.075031556644084 0.5625 6.2500000000000000e-01 0.625 0.8125   
262 4192 4.03030267013547 2.075698979346271 0.5625 6.2500000000000000e-01 0.625 0.8125   
263 4208 4.011448239004942 2.0804740114167557 0.5625 6.2500000000000000e-01 0.625 0.75   
264 4224 4.013715054270941 2.0766077698253653 0.5625 6.2500000000000000e-01 0.625 1.1875   
265 4240 4.026083563823519 2.079097903367355 0.5625 6.2500000000000000e-01 0.625 0.8125   
266 4256 4.044940967585507 2.079052319528758 0.5625 6.2500000000000000e-01 0.625 1.125   
267 4272 4.055757611086812 2.0811474769501626 0.5625 6.2500000000000000e-01 0.625 1.1875   
268 4288 4.055378506282923 2.0861679263204054 0.5625 6.2500000000000000e-01 0.625 1.125   
269 4304 4.0683946009759655 2.0864551455066125 0.5625 6.2500000000000000e-01 0.625 1.1875   
270 4320 4.051395099179081 2.0910522146541446 0.5625 6.2500000000000000e-01 0.625 1.0625   
271 4336 4.02485770811926 2.091205265122662 0.5625 6.2500000000000000e-01 0.625 1.0   
272 4352 4.007606787211427 2.0906222757638795 0.5625 6.2500000000000000e-01 0.625 1.0   
273 4368 4.0056588957300665 2.090641780121389 0.5625 6.2500000000000000e-01 0.625 1.0   
274 4384 3.991830896825822 2.094061170162222 0.5625 6.2500000000000000e-01 0.625 0.875   
275 4400 3.9638064660794186 2.0954187311672188 0.5625 6.2500000000000000e-01 0.625 1.0   
276 4416 3.947264927402861 2.0949361470308006 0.5625 6.2500000000000000e-01 0.625 1.0   
277 4432 3.965214920988282 2.0970943004142955 0.5625 6.2500000000000000e-01 0.625 1.1875   
278 4448 3.9735953452379618 2.100446881766933 0.5625 6.2500000000000000e-01 0.625 0.75   
279 4464 3.986920994389003 2.1023604176930895 0.5625 6.2500000000000000e-01 0.625 0.75   
280 4480 4.013088067863027 2.1067577445133563 0.5625 6.2500000000000000e-01 0.625 1.1875   
281 4496 4.046249749938336 2.109109279280826 0.5625 6.2500000000000000e-01 0.625 0.8125   
282 4512 4.088917662372273 2.1084543306961314 0.5625 6.2500000000000000e-01 0.625 0.75   
283 4528 4.12231068351557 2.1083055110681 0.5625 6.2500000000000000e-01 0.625 1.0   
284 4544 4.150741701761819 2.107571763788646 0.5625 6.2500000000000000e-01 0.625 1.0   
285 4560 4.170933913706562 2.112046228826738 0.5625 6.2500000000000000e-01 0.625 0.625   
286 4576 4.221025710467904 2.111897136707501 0.5625 6.2500000000000000e-01 0.625 1.0   
